datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/6/2025 9:00:00 PM,11/6/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2562.051,True
11/6/2025 10:00:00 PM,11/6/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2665.123,True
11/6/2025 11:00:00 PM,11/6/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2666.274,True
11/7/2025 12:00:00 AM,11/6/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2617.353,True
11/7/2025 1:00:00 AM,11/6/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2567.454,True
11/7/2025 2:00:00 AM,11/6/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2499.081,True
11/7/2025 3:00:00 AM,11/6/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2389.958,True
11/7/2025 4:00:00 AM,11/6/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2264.069,True
11/7/2025 5:00:00 AM,11/7/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2158.504,True
11/7/2025 6:00:00 AM,11/7/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2086.060,True
11/7/2025 7:00:00 AM,11/7/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2088.987,True
11/7/2025 8:00:00 AM,11/7/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2109.885,True
11/7/2025 9:00:00 AM,11/7/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2183.545,True
11/7/2025 10:00:00 AM,11/7/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2355.674,True
11/7/2025 11:00:00 AM,11/7/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2660.675,True
11/7/2025 12:00:00 PM,11/7/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2731.731,True
11/7/2025 1:00:00 PM,11/7/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2616.154,True
11/7/2025 2:00:00 PM,11/7/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2516.997,True
11/7/2025 3:00:00 PM,11/7/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2394.555,True
11/7/2025 4:00:00 PM,11/7/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2356.929,True
11/7/2025 5:00:00 PM,11/7/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2382.897,True
11/7/2025 6:00:00 PM,11/7/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2410.499,True
11/7/2025 7:00:00 PM,11/7/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2413.686,True
11/7/2025 8:00:00 PM,11/7/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2487.744,True
11/7/2025 9:00:00 PM,11/7/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2574.464,True
11/7/2025 10:00:00 PM,11/7/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2662.535,True
11/7/2025 11:00:00 PM,11/7/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2598.900,True
11/8/2025 12:00:00 AM,11/7/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2507.022,True
11/8/2025 1:00:00 AM,11/7/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2426.859,True
11/8/2025 2:00:00 AM,11/7/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2343.024,True
11/8/2025 3:00:00 AM,11/7/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2217.997,True
11/8/2025 4:00:00 AM,11/7/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2119.398,True
11/8/2025 5:00:00 AM,11/8/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2017.805,True
11/8/2025 6:00:00 AM,11/8/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1973.720,True
11/8/2025 7:00:00 AM,11/8/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1892.566,True
11/8/2025 8:00:00 AM,11/8/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1874.956,True
11/8/2025 9:00:00 AM,11/8/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1863.092,True
11/8/2025 10:00:00 AM,11/8/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,1864.393,True
11/8/2025 11:00:00 AM,11/8/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,1985.850,True
11/8/2025 12:00:00 PM,11/8/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2056.531,True
11/8/2025 1:00:00 PM,11/8/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2061.368,True
11/8/2025 2:00:00 PM,11/8/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2030.652,True
11/8/2025 3:00:00 PM,11/8/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2019.991,True
11/8/2025 4:00:00 PM,11/8/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,1993.239,True
11/8/2025 5:00:00 PM,11/8/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2007.131,True
11/8/2025 6:00:00 PM,11/8/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2043.320,True
11/8/2025 7:00:00 PM,11/8/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2131.818,True
11/8/2025 8:00:00 PM,11/8/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2220.489,True
11/8/2025 9:00:00 PM,11/8/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2240.721,True
11/8/2025 10:00:00 PM,11/8/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2372.157,True
11/8/2025 11:00:00 PM,11/8/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2385.581,True
11/9/2025 12:00:00 AM,11/8/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2323.540,True
11/9/2025 1:00:00 AM,11/8/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2306.653,True
11/9/2025 2:00:00 AM,11/8/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2225.126,True
11/9/2025 3:00:00 AM,11/8/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2168.269,True
11/9/2025 4:00:00 AM,11/8/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2047.914,True
11/9/2025 5:00:00 AM,11/9/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2020.654,True
11/9/2025 6:00:00 AM,11/9/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1899.908,True
11/9/2025 7:00:00 AM,11/9/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1885.813,True
11/9/2025 8:00:00 AM,11/9/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1822.277,True
11/9/2025 9:00:00 AM,11/9/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1847.035,True
11/9/2025 10:00:00 AM,11/9/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,1876.849,True
11/9/2025 11:00:00 AM,11/9/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,1933.378,True
11/9/2025 12:00:00 PM,11/9/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2011.694,True
11/9/2025 1:00:00 PM,11/9/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2104.351,True
11/9/2025 2:00:00 PM,11/9/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2186.312,True
11/9/2025 3:00:00 PM,11/9/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2204.903,True
11/9/2025 4:00:00 PM,11/9/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2188.535,True
11/9/2025 5:00:00 PM,11/9/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2235.327,True
11/9/2025 6:00:00 PM,11/9/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2206.355,True
11/9/2025 7:00:00 PM,11/9/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2169.295,True
11/9/2025 8:00:00 PM,11/9/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2262.296,True
11/9/2025 9:00:00 PM,11/9/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2361.344,True
11/9/2025 10:00:00 PM,11/9/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2458.958,True
11/9/2025 11:00:00 PM,11/9/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2510.852,True
11/10/2025 12:00:00 AM,11/9/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2482.253,True
11/10/2025 1:00:00 AM,11/9/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2420.404,True
11/10/2025 2:00:00 AM,11/9/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2308.364,True
11/10/2025 3:00:00 AM,11/9/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2205.118,True
11/10/2025 4:00:00 AM,11/9/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2063.221,True
11/10/2025 5:00:00 AM,11/10/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,1948.035,True
11/10/2025 6:00:00 AM,11/10/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1887.639,True
11/10/2025 7:00:00 AM,11/10/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1852.646,True
11/10/2025 8:00:00 AM,11/10/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1858.580,True
11/10/2025 9:00:00 AM,11/10/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1965.359,True
11/10/2025 10:00:00 AM,11/10/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2171.809,True
11/10/2025 11:00:00 AM,11/10/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2450.452,True
11/10/2025 12:00:00 PM,11/10/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2631.032,True
11/10/2025 1:00:00 PM,11/10/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2648.885,True
11/10/2025 2:00:00 PM,11/10/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2591.206,True
11/10/2025 3:00:00 PM,11/10/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2512.964,True
11/10/2025 4:00:00 PM,11/10/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2387.154,True
11/10/2025 5:00:00 PM,11/10/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2350.659,True
11/10/2025 6:00:00 PM,11/10/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2376.474,True
11/10/2025 7:00:00 PM,11/10/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2456.741,True
11/10/2025 8:00:00 PM,11/10/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2573.968,True
11/10/2025 9:00:00 PM,11/10/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2758.130,True
11/10/2025 10:00:00 PM,11/10/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2930.522,True
11/10/2025 11:00:00 PM,11/10/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2937.730,True
11/11/2025 12:00:00 AM,11/10/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2873.997,True
11/11/2025 1:00:00 AM,11/10/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2817.670,True
11/11/2025 2:00:00 AM,11/10/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2726.221,True
11/11/2025 3:00:00 AM,11/10/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2621.210,True
11/11/2025 4:00:00 AM,11/10/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2480.788,True
11/11/2025 5:00:00 AM,11/11/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2394.568,True
11/11/2025 6:00:00 AM,11/11/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2326.124,True
11/11/2025 7:00:00 AM,11/11/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2298.380,True
11/11/2025 8:00:00 AM,11/11/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2338.379,True
11/11/2025 9:00:00 AM,11/11/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2404.326,True
11/11/2025 10:00:00 AM,11/11/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2634.211,True
11/11/2025 11:00:00 AM,11/11/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2855.190,True
11/11/2025 12:00:00 PM,11/11/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2995.522,True
11/11/2025 1:00:00 PM,11/11/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3017.641,True
11/11/2025 2:00:00 PM,11/11/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2871.961,True
11/11/2025 3:00:00 PM,11/11/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2747.603,True
11/11/2025 4:00:00 PM,11/11/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2653.817,True
11/11/2025 5:00:00 PM,11/11/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2594.675,True
11/11/2025 6:00:00 PM,11/11/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2588.078,True
11/11/2025 7:00:00 PM,11/11/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2648.271,True
11/11/2025 8:00:00 PM,11/11/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2742.004,True
11/11/2025 9:00:00 PM,11/11/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2920.896,True
11/11/2025 10:00:00 PM,11/11/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3096.856,True
11/11/2025 11:00:00 PM,11/11/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3092.188,True
11/12/2025 12:00:00 AM,11/11/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3037.120,True
11/12/2025 1:00:00 AM,11/11/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2984.799,True
11/12/2025 2:00:00 AM,11/11/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2875.195,True
11/12/2025 3:00:00 AM,11/11/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2757.093,True
11/12/2025 4:00:00 AM,11/11/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2537.348,True
11/12/2025 5:00:00 AM,11/12/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2399.102,True
11/12/2025 6:00:00 AM,11/12/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2286.097,True
11/12/2025 7:00:00 AM,11/12/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2238.469,True
11/12/2025 8:00:00 AM,11/12/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2258.097,True
11/12/2025 9:00:00 AM,11/12/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2307.279,True
11/12/2025 10:00:00 AM,11/12/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2532.019,True
11/12/2025 11:00:00 AM,11/12/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2863.946,True
11/12/2025 12:00:00 PM,11/12/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2970.892,True
11/12/2025 1:00:00 PM,11/12/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2880.029,True
11/12/2025 2:00:00 PM,11/12/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2675.473,True
11/12/2025 3:00:00 PM,11/12/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2522.306,True
11/12/2025 4:00:00 PM,11/12/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2459.557,True
11/12/2025 5:00:00 PM,11/12/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2468.254,True
11/12/2025 6:00:00 PM,11/12/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2438.166,True
11/12/2025 7:00:00 PM,11/12/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2458.326,True
11/12/2025 8:00:00 PM,11/12/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2551.759,True
11/12/2025 9:00:00 PM,11/12/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2661.234,True
11/12/2025 10:00:00 PM,11/12/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2811.746,True
11/12/2025 11:00:00 PM,11/12/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2753.753,True
11/13/2025 12:00:00 AM,11/12/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2714.388,True
11/13/2025 1:00:00 AM,11/12/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2617.573,True
11/13/2025 2:00:00 AM,11/12/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2537.322,True
11/13/2025 3:00:00 AM,11/12/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2422.198,True
11/13/2025 4:00:00 AM,11/12/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2270.216,True
11/13/2025 5:00:00 AM,11/13/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2122.615,True
11/13/2025 6:00:00 AM,11/13/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2061.430,True
11/13/2025 7:00:00 AM,11/13/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2037.043,True
11/13/2025 8:00:00 AM,11/13/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2032.888,True
11/13/2025 9:00:00 AM,11/13/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2110.648,True
11/13/2025 10:00:00 AM,11/13/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2321.185,True
11/13/2025 11:00:00 AM,11/13/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2641.092,True
11/13/2025 12:00:00 PM,11/13/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2779.895,True
11/13/2025 1:00:00 PM,11/13/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2656.462,True
11/13/2025 2:00:00 PM,11/13/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2525.733,True
11/13/2025 3:00:00 PM,11/13/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2435.704,True
11/13/2025 4:00:00 PM,11/13/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2402.363,True
11/13/2025 5:00:00 PM,11/13/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2335.238,True
11/13/2025 6:00:00 PM,11/13/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2377.875,True
11/13/2025 7:00:00 PM,11/13/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2420.705,True
11/13/2025 8:00:00 PM,11/13/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2507.706,True
11/13/2025 9:00:00 PM,11/13/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2662.411,True
11/13/2025 10:00:00 PM,11/13/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2777.041,True
11/13/2025 11:00:00 PM,11/13/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2735.621,True
11/14/2025 12:00:00 AM,11/13/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2704.523,True
11/14/2025 1:00:00 AM,11/13/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2635.749,True
11/14/2025 2:00:00 AM,11/13/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2602.574,True
11/14/2025 3:00:00 AM,11/13/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2489.520,True
11/14/2025 4:00:00 AM,11/13/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2355.199,True
11/14/2025 5:00:00 AM,11/14/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2243.310,True
11/14/2025 6:00:00 AM,11/14/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2206.578,True
11/14/2025 7:00:00 AM,11/14/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2181.719,True
11/14/2025 8:00:00 AM,11/14/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2196.495,True
11/14/2025 9:00:00 AM,11/14/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2300.158,True
11/14/2025 10:00:00 AM,11/14/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2523.544,True
11/14/2025 11:00:00 AM,11/14/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2839.941,True
11/14/2025 12:00:00 PM,11/14/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2950.899,True
11/14/2025 1:00:00 PM,11/14/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2833.428,True
11/14/2025 2:00:00 PM,11/14/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2642.397,True
11/14/2025 3:00:00 PM,11/14/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2550.752,True
11/14/2025 4:00:00 PM,11/14/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2490.081,True
11/14/2025 5:00:00 PM,11/14/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2604.136,True
11/14/2025 6:00:00 PM,11/14/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2560.660,True
11/14/2025 7:00:00 PM,11/14/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2586.523,True
11/14/2025 8:00:00 PM,11/14/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2648.810,True
11/14/2025 9:00:00 PM,11/14/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2709.421,True
11/14/2025 10:00:00 PM,11/14/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2820.003,True
11/14/2025 11:00:00 PM,11/14/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2741.243,True
11/15/2025 12:00:00 AM,11/14/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2656.948,True
11/15/2025 1:00:00 AM,11/14/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2572.390,True
11/15/2025 2:00:00 AM,11/14/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2486.035,True
11/15/2025 3:00:00 AM,11/14/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2379.708,True
11/15/2025 4:00:00 AM,11/14/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2257.987,True
11/15/2025 5:00:00 AM,11/15/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2147.883,True
11/15/2025 6:00:00 AM,11/15/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2090.382,True
11/15/2025 7:00:00 AM,11/15/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2024.880,True
11/15/2025 8:00:00 AM,11/15/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1986.291,True
11/15/2025 9:00:00 AM,11/15/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1977.640,True
11/15/2025 10:00:00 AM,11/15/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2031.963,True
11/15/2025 11:00:00 AM,11/15/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2147.616,True
11/15/2025 12:00:00 PM,11/15/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2234.218,True
11/15/2025 1:00:00 PM,11/15/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2324.897,True
11/15/2025 2:00:00 PM,11/15/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2407.631,True
11/15/2025 3:00:00 PM,11/15/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2414.463,True
11/15/2025 4:00:00 PM,11/15/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2379.622,True
11/15/2025 5:00:00 PM,11/15/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2349.524,True
11/15/2025 6:00:00 PM,11/15/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2358.903,True
11/15/2025 7:00:00 PM,11/15/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2349.732,True
11/15/2025 8:00:00 PM,11/15/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2353.099,True
11/15/2025 9:00:00 PM,11/15/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2428.725,True
11/15/2025 10:00:00 PM,11/15/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2511.242,True
11/15/2025 11:00:00 PM,11/15/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2494.019,True
11/16/2025 12:00:00 AM,11/15/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2414.804,True
11/16/2025 1:00:00 AM,11/15/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2407.600,True
11/16/2025 2:00:00 AM,11/15/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2351.521,True
11/16/2025 3:00:00 AM,11/15/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2220.545,True
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2126.370,True
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2043.011,True
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,1967.147,True
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,1888.210,True
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,1842.649,True
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,1817.955,True
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,1881.191,True
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,1950.349,True
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,1995.564,True
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2018.262,True
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,1986.463,True
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2007.392,True
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2059.559,True
